"cid","YEAR_RECOR","STATE_CODE","ROUTE_ID","ROUTE_NUMB","ROUTE_NAME","ROUTE_QUAL","ROUTE_SIGN","F_SYSTEM","FACILITY_T","URBAN_CODE","NHS","STRAHNET","OWNERSHIP","TRUCK","THROUGH_LA","PEAK_LANES","COUNTER_PE","SHOULDER_T","SHOULDER_W","SHOULDER_1","LANE_WIDTH","MEDIAN_TYP","MEDIAN_WID","ACCESS_CON","WIDENING_O","WIDENING_P","HOV_LANES","HOV_TYPE","SPEED_LIMI","TOLL_CHARG","TOLL_ID","TOLL_TYPE","AADT","AADT_COMBI","AADT_SINGL","PCT_PEAK_C","PCT_PEAK_S","K_FACTOR","DIR_FACTOR","IRI","PSR","SURFACE_TY","CRACKING_P","FAULTING","RUTTING","STRUCTURE_","YEAR_LAST_","YEAR_LAST1","IS_SAMPLE","SAMPLE_ID","EXPANSION_","National_R","TMC","TMC_Type","TMC_RoadNu","TMC_RoadNa","TMC_FirstN","TMC_Countr","TMC_State","TMC_County","TMC_Zip","TMC_Direct","TMC_StartL","TMC_Star_1","TMC_EndLat","TMC_EndLon","TMC_Miles","Shape_Leng","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes","Latitude","Longitude","bldg_dist","nhd_dist","11_dist","21222324_dist","222324_dist","31_dist","414243_dist","5152_dist","71_dist","8182_dist","9095_dist","119095_dist"
3868,2016,6,"SHS_299_P",299,NA,10,3,3,2,99999,1,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5800,217,108,NA,NA,NA,NA,61,NA,2,0,NA,0.099,0,NA,NA,0,NA,0,"6_SHS_299_P","105-07803","P1.11","CA-299",NA,"CA-3","United States","California","Trinity",96093,"Eastbound",40.732757,-122.940515,40.651238,-122.9397008,6.51503765274,0.000481137931536,"12/2023","no median",NA,NA,NA,NA,40.681150434445,-122.940868637078,67,30,1888,0,0,268,30,30,331,24286,124,124
3869,2016,6,"SHS_097_P",97,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4450,967,98,NA,NA,NA,NA,49,NA,2,0,NA,0.057,0,NA,NA,0,NA,0,"6_SHS_097_P","105+08472","P1.11","US-97",NA,"Ball Mountain Rd/E Ball Mountain Little Shasta Rd","United States","California","Siskiyou",96064,"Northbound",41.534788,-122.2424294,41.778927,-122.04735,23.8906461919,0.0016328697964,"11/2018","no median",NA,NA,NA,NA,41.5984886764114,-122.198869432878,1470,150,4736,0,0,1598,541,30,541,3976,3948,3948
3870,2016,6,"SHS_089_P",89,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2050,196,64,NA,NA,NA,NA,109,NA,2,5.8,NA,0.167,0,NA,NA,0,NA,0,"6_SHS_089_P","105+09032","P1.11","CA-89",NA,"Pilgrim Creek Rd","United States","California","Siskiyou",96057,"Northbound",41.2637,-121.942572,41.254187,-122.075017,6.91551747595,0.00169689537209,"08/2024","no median",NA,NA,NA,NA,41.2573183450656,-122.020574441357,2466,42,4690,30,30,9359,0,134,1959,3463,1801,1801
3871,2016,6,"SHS_096_P",96,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,745,59,88,NA,NA,NA,NA,129,NA,2,0,NA,0.253,0,NA,NA,0,NA,0,"6_SHS_096_P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00166966471085,"08/2024","no median",NA,NA,NA,NA,41.8487531350492,-122.691192444775,60,95,85,30,42,2007,153,0,319,9155,192,85
3872,2016,6,"SHS_299_P",299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,3250,294,138,NA,NA,NA,NA,78,NA,2,0,NA,0.048,0,NA,NA,0,NA,0,"6_SHS_299_P","105+07579","P1.11","CA-299",NA,"CA-89","United States","California","Shasta",96065,"Eastbound",40.7556644,-122.0256232,40.937814,-121.6070076,33.0599570631,0.00164275808578,"08/2024","no median",NA,NA,NA,NA,40.8458213642646,-121.917399094592,30,60,1615,0,0,8216,134,30,30,3521,541,541
3873,2016,6,"SHS_089_P",89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,970,93,95,NA,NA,NA,NA,109,NA,2,20.9,NA,0.303,0,NA,NA,0,NA,0,"6_SHS_089_P","105+08887","P1.11","CA-89",NA,"Prattville Butt Reservoir Rd","United States","California","Plumas",95923,"Northbound",40.171948,-121.0806112,40.204372,-121.168114,5.61255841234,0.00174002718631,"10/2023","no median",NA,NA,NA,NA,40.2028067596243,-121.159877054083,457,816,816,30,30,4667,0,319,811,13861,376,376
3874,2016,6,"SHS_097_P",97,NA,10,3,3,2,99999,1,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4450,967,98,NA,NA,NA,NA,59,NA,2,0,NA,0.11,0,NA,NA,0,NA,0,"6_SHS_097_P","105+08471","P1.11","US-97",NA,"CR-A12/99-97 Cutoff","United States","California","Siskiyou",96094,"Northbound",41.472854,-122.351577,41.534788,-122.2424294,7.67351553143,0.00163777644575,"08/2024","no median",NA,NA,NA,NA,41.5336939753967,-122.249572915757,1451,319,2814,0,0,2754,30,108,721,931,10397,2814
3875,2016,6,"SHS_032_P",32,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1395,407,523,NA,NA,NA,NA,112,NA,2,27.5,NA,0.088,0,"11/10/2011 12:00:00 AM",NA,0,NA,0,"6_SHS_032_P","105+08886","P1.11","CA-32",NA,"Soda Springs Rd","United States","California","Butte",95942,"Eastbound",39.977013,-121.640231,40.086246,-121.589348,8.98897036585,0.00162289148634,"10/2023","no median",NA,NA,NA,NA,40.0428288789496,-121.617884318107,488,379,12026,0,301,12142,30,295,800,20112,5524,5524
3876,2016,6,"SHS_395_P",395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,765,70,23,NA,NA,NA,NA,98,NA,2,0.5,NA,0.241,0,NA,NA,0,NA,0,"6_SHS_395_P","105+09211","P1.11","US-395",NA,"CR-133C","United States","California","Modoc",96108,"Northbound",41.668224,-120.386301,41.789838,-120.369565,8.54201199184,0.00150163880931,"08/2024","no median",NA,NA,"cable, short fence","both sides",41.6719405671035,-120.38433642009,870,295,541,0,150,3337,1537,30,60,85,60,60
3877,2016,6,"SHS_395_S",395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,66,NA,2,0,NA,0.217,0,NA,NA,0,NA,0,"6_SHS_395_S","105-07526","P1.3","US-395",NA,"CA-70","United States","California","Lassen",96109,"Southbound",40.090829,-120.171973,39.7798054001,-120.0388406,24.921948068,0.00152667620123,"08/2024","no median","pull-out",NA,NA,NA,39.8530613700862,-120.041729453252,1714,30,4758,0,30,11412,3345,30,391,7299,1458,1458
3878,2016,6,"SHS_299_P",299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3200,217,67,NA,NA,NA,NA,112,NA,2,2.9,NA,0.362,0,NA,NA,0,NA,0,"6_SHS_299_P","105+08495","P1.11","CA-299",NA,"CR-A20/Bridge St/Glenburn Rd","United States","California","Shasta",96028,"Eastbound",40.9385086,-121.6062304,41.00121,-121.44664,10.9646256741,0.0016823667106,"08/2024","no median",NA,NA,NA,NA,40.9919251564209,-121.512439253369,900,342,361,30,30,1455,272,0,42,3751,408,361
3879,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,600,239,6,NA,NA,NA,NA,111,NA,2,0.2,NA,0.183,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20672","P1.11","CA-36",NA,"Bowman Rd","United States","California","Tehama",96022,"Eastbound",40.304175,-122.717315,40.2786146,-122.4923842,13.4036311233,0.00173370032028,"10/2023","no median",NA,NA,"cable, short fence","both sides",40.2756588285921,-122.506172719595,175,216,1075,30,30,5966,268,60,0,8227,430,430
3880,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,600,239,6,NA,NA,NA,NA,154,NA,2,0,NA,0.153,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20672","P1.11","CA-36",NA,"Bowman Rd","United States","California","Tehama",96022,"Eastbound",40.304175,-122.717315,40.2786146,-122.4923842,13.4036311233,0.00173370076314,"10/2023","no median",NA,NA,"cable, short fence","both sides",40.2729362111373,-122.527754418032,816,342,2356,30,42,5407,297,0,247,9745,361,361
3881,2016,6,"SHS_005_S",5,NA,0,0,1,2,99999,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19100,4340,538,NA,NA,NA,NA,67,NA,2,0.2,NA,0.184,0,NA,NA,0,NA,0,"6_SHS_005_S","105N05401","P1.3","I-5",NA,"Eagles Roost Rd/Exit 712","United States","California","Shasta",96051,"Southbound",41.0013442,-122.4118726,40.9951184,-122.4198868,0.5996851521,0.00158727348693,"08/2024","concrete",NA,"<10 meters",NA,NA,40.99794341056,-122.416276795438,306,127,641,0,0,765,124,67,42,150,1008,641
3882,2016,6,"SHS_044_P",44,NA,10,4,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,"D",1,0,0,65,0,NA,0,1400,108,52,1.311,0.631,17,54,81,NA,2,0.8,NA,0.133,0,NA,NA,1,"SPX16X288452",1.707,"6_SHS_044_P","105-08901","P1.11","CA-44",NA,"Big Springs Blvd","United States","California","Shasta",96071,"Eastbound",40.544557,-121.57773,40.64109,-121.472154,9.4532898456,0.00176563369342,"10/2023","no median",NA,NA,NA,NA,40.6041510690167,-121.527291894206,871,85,6378,0,30,1896,30,192,592,16061,124,124
3883,2016,6,"SHS_299_P",299,NA,10,3,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,"ABC",4,0,0,65,0,NA,0,4875,374,145,1.151,0.446,15,50,236,NA,2,5.3,NA,0.326,0,NA,NA,1,"SPX16X309607",6.232,"6_SHS_299_P","105-08730","P1.11","CA-299",NA,"Rock Creek Rd","United States","California","Shasta",96033,"Eastbound",40.669539,-122.645859,40.604386,-122.502299,9.65826771108,0.00175278135963,"07/2024","no median",NA,NA,NA,NA,40.6508342064336,-122.621390681035,570,175,162,0,0,573,212,60,30,19126,153,153
3884,2016,6,"SHS_395_P",395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,64,NA,2,0,NA,0.21,0,NA,NA,0,NA,0,"6_SHS_395_P","105+08479","P1.11","US-395",NA,"School House Rd","United States","California","Lassen",NA,"Northbound",40.3819718,-120.3854254,40.798624,-120.365979,35.4244414882,0.0016639718242,"11/2023","no median",NA,NA,NA,NA,40.7459882876294,-120.323929868369,1248,658,1866,0,0,210,1846,30,180,1640,564,564
3885,2016,6,"SHS_139_S",139,NA,10,4,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,870,332,22,5.343,0.354,14,58,94,NA,2,9.5,NA,0.096,0,NA,NA,1,"SPX16X303152",1.707,"6_SHS_139_S","105-09015","P1.11","CA-139",NA,"Loveness Rd","United States","California","Modoc",96015,"Southbound",41.5399,-121.153032,41.4998276,-120.9799326,9.50234708605,0.00167322173129,"08/2024","no median",NA,NA,NA,NA,41.5259982662071,-121.111446661634,2938,272,655,30,192,11975,0,42,67,1245,713,655
3886,2016,6,"SHS_273_S",273,NA,10,4,2,2,73774,1,0,1,0,4,2,2,2,3,0,12,2,27,3,"ABC",4,0,0,65,0,NA,0,14700,241,252,0.148,0.154,9,59,116,NA,2,0.4,NA,0.076,0,NA,NA,1,"SPX16X309025",1.387,"6_SHS_273_S","105-09075","P1.11","CA-273",NA,"S Bonnyview Rd/Cedars Rd","United States","California","Shasta",96001,"Southbound",40.5545182,-122.388132,40.5290134,-122.3836218,1.77771136245,0.00156842643085,"10/2023","no median",NA,NA,NA,NA,40.5440717059445,-122.38625170765,67,240,938,0,0,2812,400,371,212,270,930,930
3887,2016,6,"SHS_299_P",299,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1300,315,79,NA,NA,NA,NA,169,NA,2,54.2,NA,0.392,0,NA,NA,0,NA,0,"6_SHS_299_P","105+07582","P1.11","CA-299",NA,"US-395/N Main St","United States","California","Modoc",96101,"Eastbound",41.4386942,-120.8776406,41.494524,-120.542586,18.7555244011,0.00185738605761,"08/2024","no median",NA,NA,NA,NA,41.4542737950996,-120.799154377772,242,819,1571,0,0,1741,1860,30,30,573,693,693
3888,2016,6,"SHS_036_P",36,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,495,77,67,NA,NA,NA,NA,116,NA,2,42.6,NA,0.124,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20665","P1.11","CA-36",NA,"Klondike Mine Rd","United States","California","Trinity",95552,"Eastbound",40.444564,-123.495309,40.3758398,-123.3672364,10.2813039854,0.00173166961871,"05/2018","no median",NA,NA,"thrie beam",NA,40.3940707898352,-123.42497563162,212,300,2193,0,0,2888,30,433,424,24527,3152,2193
3889,2016,6,"SHS_273_S",273,NA,0,0,2,2,73774,1,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,19300,241,252,0.112,0.118,9,64,108,NA,2,1.4,NA,0.109,0,NA,NA,0,NA,0,"6_SHS_273_S","105-09075","P1.11","CA-273",NA,"S Bonnyview Rd/Cedars Rd","United States","California","Shasta",96001,"Southbound",40.5545182,-122.388132,40.5290134,-122.3836218,1.77771136245,9.42913478866e-05,"10/2023","no median",NA,NA,"cable, short fence","one side only",40.5497846492422,-122.387263192242,85,313,888,0,0,2922,858,726,418,524,543,543
3890,2016,6,"SHS_005_S",5,NA,10,2,1,2,99998,1,0,1,0,4,2,2,2,12,12,12,2,8,1,"AB",0,0,0,65,0,NA,0,39250,5622,793,1.432,0.202,10,50,43,NA,2,0,NA,0.078,0,NA,NA,1,"SPX16X280976",3.545,"6_SHS_005_S","105-05362","P1.3","I-5",NA,"CA-99/CA-36/Antelope Blvd","United States","California","Tehama",96080,"Southbound",40.2030412,-122.2437756,40.1837478,-122.2278944,1.57502014225,0.00151337136203,"07/2024","vegetative","grass","10-20 meters",NA,NA,40.1984967524232,-122.240337515964,134,175,1266,0,0,170,537,698,30,912,60,60
3891,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,1,2,4,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,420,13,23,0.464,0.821,15,50,172,NA,2,36.4,NA,0.124,0,NA,NA,1,"SPX16X303138",1.493,"6_SHS_139_P","105+07508","P1.11","CA-139",NA,"CA-299 (Adin)","United States","California","Lassen",96056,"Northbound",41.1134176,-120.9214278,41.187467,-120.945166,5.3913876186,0.00158612514569,"11/2023","no median",NA,NA,NA,NA,41.1473600272435,-120.931467510617,175,666,560,30,30,2320,927,0,30,661,990,560
3892,2016,6,"SHS_097_P",97,NA,10,3,3,2,99999,1,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3425,967,98,NA,NA,NA,NA,59,NA,2,0,NA,0.108,0,NA,NA,0,NA,0,"6_SHS_097_P","105+08472","P1.11","US-97",NA,"Ball Mountain Rd/E Ball Mountain Little Shasta Rd","United States","California","Siskiyou",96064,"Northbound",41.534788,-122.2424294,41.778927,-122.04735,23.8906461919,0.00163462020811,"11/2018","no median",NA,NA,NA,NA,41.6922863146618,-122.040247586857,4882,765,4472,0,0,2148,30,108,1116,5041,1448,1448
3893,2016,6,"SHS_036_P",36,NA,10,4,2,2,99998,1,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,19600,834,499,NA,NA,NA,NA,74,NA,2,2.8,NA,0.13,0,NA,NA,0,NA,0,"6_SHS_036_P","105+08485","P1.11","CA-36",NA,"CA-99E/CA-99","United States","California","Tehama",96080,"Eastbound",40.1812312,-122.2238044,40.1856828,-122.186042,2.08215829761,0.000983120382393,"08/2024","no median",NA,NA,NA,NA,40.1845464436635,-122.216273346937,30,212,488,0,0,834,882,1604,134,272,212,212
3894,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2000,104,97,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_036_P","105+08487","P1.11","CA-36",NA,"CA-89/Chester Ski Rd","United States","California","Plumas",96020,"Eastbound",40.2793982,-121.421222,40.278373,-121.2537936,10.2992118976,0.00175340330862,"11/2023","no median",NA,NA,NA,NA,40.2772012063706,-121.254726957583,67,450,466,0,0,1123,67,108,552,4456,636,466
3895,2016,6,"SHS_005_P",5,NA,10,2,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,29500,5289,655,1.972,0.244,11,50,85,NA,2,0,NA,0.098,0,NA,NA,0,NA,0,"6_SHS_005_P","105+05360","P1.3","I-5",NA,"CA-99W/Main St/Exit 647","United States","California","Tehama",96080,"Northbound",40.0841156,-122.2166502,40.1502652,-122.222948,4.58691101232,0.000916262414235,"07/2024","no median",NA,NA,NA,NA,40.1191639799338,-122.218434354862,361,120,2313,0,0,579,6990,1351,30,150,845,845
3896,2016,6,"SHS_005_S",5,NA,10,2,1,2,99998,1,0,1,0,4,2,2,2,12,12,12,2,8,1,"AB",0,0,0,65,0,NA,0,37500,3252,755,0.78,0.181,9,61,85,NA,3,0,0.016,NA,0,NA,NA,1,"SPX16X280971",3.545,"6_SHS_005_S","105N05361","P1.3","I-5",NA,"Diamond Ave/Exit 647","United States","California","Tehama",96080,"Southbound",40.1623332,-122.2229132,40.158529,-122.223384,0.26397082822,0.000891881574899,"07/2024","gravel","sparse shrubs/trees","<10 meters",NA,NA,40.159184589797,-122.223272047367,190,120,457,0,0,335,2866,3181,108,268,391,391
3897,2016,6,"SHS_032_P",32,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1100,63,45,NA,NA,NA,NA,117,NA,2,0,NA,0.059,0,NA,NA,0,NA,0,"6_SHS_032_P","105+07566","P1.11","CA-32",NA,"CA-89/CA-36","United States","California","Tehama",NA,"Eastbound",40.086246,-121.589348,40.2793982,-121.421222,21.3530167376,0.00108961105863,"10/2023","no median",NA,NA,"rocks","one side only",40.2065047197171,-121.501244387319,2402,30,7010,30,362,11727,0,60,2363,23000,2906,2906
3898,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,85,NA,2,0,NA,0.137,0,NA,NA,0,NA,0,"6_SHS_070_P","105+08892","P1.11","CA-70",NA,"Howells Rd","United States","California","Plumas",95915,"Eastbound",39.8998634,-121.3592962,40.0070404,-121.2494158,11.8514215104,0.00170267983194,"10/2022","no median",NA,NA,"thrie beam, rocks","thrie: one side and rocks one side",39.9926047257276,-121.28000201608,2040,67,42,0,30,242,30,30,120,2980,2382,42
3899,2016,6,"SHS_299_P",299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1090,64,123,NA,NA,NA,NA,60,NA,2,0,NA,0.074,0,NA,NA,0,NA,0,"6_SHS_299_P","105+07581","P1.11","CA-299",NA,"CA-139 (Canby)","United States","California","Modoc",96054,"Eastbound",41.187467,-120.945166,41.4379632,-120.8787182,21.4221815436,0.00168847903113,"08/2024","no median",NA,NA,NA,NA,41.3445764110726,-120.912177989822,3249,488,5814,0,30,1116,42,30,1113,5780,3379,3379
3900,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1350,90,42,NA,NA,NA,NA,55,NA,2,0,NA,0.079,0,NA,NA,0,NA,0,"6_SHS_036_P","105+07555","P1.11","CA-36",NA,"CA-172/Husky Way","United States","California","Tehama",96075,"Eastbound",40.3136014,-122.0708826,40.3473432,-121.5973858,27.5980624771,0.00172594620904,"11/2023","no median",NA,NA,"thrie beam","both sides",40.3536208544189,-121.78605459994,433,742,735,0,0,14839,134,30,309,9340,1783,735
3901,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0437980924089,"08/2024","no median",NA,NA,NA,NA,41.846789882647,-122.90680956471,283,42,42,0,30,4970,153,30,30,1318,182,42
3902,2016,6,"SHS_044_S",44,NA,0,0,2,2,73774,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,47000,256,530,NA,NA,NA,NA,57,NA,2,0,NA,0.086,0,NA,NA,0,NA,0,"6_SHS_044_S","105P07511","P1.3","CA-44",NA,"I-5/CA-299","United States","California","Shasta",96002,"Westbound",40.5852292,-122.3575454,40.5858322,-122.3661074,0.45113398713,0.00159858044534,"08/2024","concrete",NA,"<10 meters",NA,"under overpass",40.5854442099824,-122.360326623675,234,485,443,0,0,30,324,324,124,1601,541,443
3903,2016,6,"SHS_089_P",89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2100,137,107,NA,NA,NA,NA,168,NA,2,23.7,NA,0.355,0,NA,NA,0,NA,0,"6_SHS_089_P","105+08779","P1.11","CA-89",NA,"CR-A22/Arlington Rd","United States","California","Plumas",95934,"Northbound",40.0386704,-120.983902,40.085842,-120.918909,6.12102630164,0.00165801090757,"03/2022","no median",NA,NA,NA,NA,40.0639566661673,-120.956721173343,890,67,1384,0,216,18090,30,108,618,4175,503,503
3904,2016,6,"SHS_096_P",96,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,2,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,230,13,16,0.848,1.043,15,50,188,NA,2,1.2,NA,0.183,0,NA,NA,1,"SPX16X296355",1.493,"6_SHS_096_P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00167508329826,"07/2012","no median",NA,NA,NA,NA,41.5810105116259,-123.536002619225,1681,30,90,0,67,218,30,67,124,1786,124,90
3905,2016,6,"SHS_299_P",299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,470,418,NA,NA,NA,NA,122,NA,2,12.7,NA,0.159,0,NA,NA,0,NA,0,"6_SHS_299_P","105-08858","P1.11","CA-299",NA,"Friedrich Rd","United States","California","Trinity",95527,"Eastbound",40.869995,-123.522613,40.7894786,-123.446787,8.28811358753,0.00131909684847,"10/2022","no median",NA,NA,NA,NA,40.8073292547414,-123.472410020406,108,258,424,0,0,268,30,30,242,18914,391,391
3906,2016,6,"SHS_003_P",3,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,74,58,NA,NA,NA,NA,98,NA,2,40.5,NA,0.194,0,NA,NA,0,NA,0,"6_SHS_003_P","105+20694","P1.11","CA-3",NA,"Main St (North)","United States","California","Siskiyou",96027,"Northbound",41.461333,-122.888162,41.544092,-122.9044296,6.13185058446,0.00161190653038,"08/2024","no median",NA,NA,"cable, short fence","both sides",41.4910801182529,-122.905602184393,42,162,1001,0,60,750,258,190,30,30,95,95
3907,2016,6,"SHS_299_P",299,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1300,315,79,NA,NA,NA,NA,186,NA,2,54.2,NA,0.414,0,NA,NA,0,NA,0,"6_SHS_299_P","105+07582","P1.11","CA-299",NA,"US-395/N Main St","United States","California","Modoc",96101,"Eastbound",41.4386942,-120.8776406,41.494524,-120.542586,18.7555244011,0.00186327717246,"08/2024","no median",NA,NA,"cable, short fence","one side",41.4932114242679,-120.69136479395,721,875,875,0,60,2173,792,30,42,134,30,30
3908,2016,6,"SHS_151_P",151,NA,0,0,4,2,73774,0,0,1,0,2,1,1,2,5,0,12,1,0,3,"A",0,0,0,65,0,NA,0,1650,0,0,NA,NA,25,60,178,NA,2,20.3,NA,0.237,0,NA,NA,1,"SPX16X303735",2.398,"6_SHS_151_P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00173541714205,"10/2023","no median",NA,NA,NA,NA,40.700649914562,-122.424924912754,127,134,1377,0,0,2072,30,30,258,7202,1385,1377
3909,2016,6,"SHS_097_P",97,NA,10,3,3,2,99999,1,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4450,967,98,NA,NA,NA,NA,70,NA,2,0.4,NA,0.116,0,NA,NA,0,NA,0,"6_SHS_097_P","105+08471","P1.11","US-97",NA,"CR-A12/99-97 Cutoff","United States","California","Siskiyou",96094,"Northbound",41.472854,-122.351577,41.534788,-122.2424294,7.67351553143,0.00164466858924,"08/2024","no median",NA,NA,"thrie beam","both sides",41.5336181769374,-122.262923449557,2040,693,1806,0,0,1652,42,42,190,1676,9281,1806
3910,2016,6,"SHS_395_P",395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,850,195,33,NA,NA,NA,NA,83,NA,2,11.3,NA,0.238,0,NA,NA,0,NA,0,"6_SHS_395_P","105+07528","P1.11","US-395",NA,"CA-299/12th St/N Main St","United States","California","Modoc",96101,"Northbound",40.866294,-120.460618,41.494524,-120.542586,45.6681463144,0.001511170449,"11/2023","no median",NA,NA,NA,NA,41.0780547962919,-120.469307543408,612,607,1651,0,42,4140,42,30,430,1100,577,577
3911,2016,6,"SHS_299_P",299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3825,236,117,NA,NA,NA,NA,48,NA,2,0.5,NA,0.065,0,NA,NA,0,NA,0,"6_SHS_299_P","105+08494","P1.11","CA-299",NA,"Oak Run Rd","United States","California","Shasta",96008,"Eastbound",40.638431,-122.242354,40.7556644,-122.0256232,15.3063499035,0.00141989419199,"08/2024","no median",NA,NA,"cable, short fence","one side only",40.6846992311847,-122.149362335204,90,272,1200,0,0,5928,30,108,450,1648,1170,1170
